ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,Sales
479,20221121,20221203,20221128,11084,SO71270,9
477,20221121,20221203,20221128,11084,SO71270,5
564,20221121,20221203,20221128,28038,SO71271,2384
479,20221121,20221203,20221128,28038,SO71271,9
477,20221121,20221203,20221128,28038,SO71271,5
225,20221121,20221203,20221128,28038,SO71271,9
584,20221121,20221203,20221128,20091,SO71272,540
479,20221121,20221203,20221128,20091,SO71272,9
225,20221121,20221203,20221128,20091,SO71272,9
477,20221121,20221203,20221128,20091,SO71272,5
605,20221121,20221203,20221128,20076,SO71273,540
479,20221121,20221203,20221128,20076,SO71273,9
477,20221121,20221203,20221128,20076,SO71273,5
605,20221121,20221203,20221128,20078,SO71274,540
214,20221121,20221203,20221128,20078,SO71274,35
489,20221121,20221203,20221128,20078,SO71274,54
382,20221121,20221203,20221128,21746,SO71275,1120
491,20221121,20221203,20221128,21746,SO71275,54
386,20221121,20221203,20221128,21660,SO71276,1120
479,20221121,20221203,20221128,21660,SO71276,9
477,20221121,20221203,20221128,21660,SO71276,5
390,20221121,20221203,20221128,21596,SO71277,1120
217,20221121,20221203,20221128,21596,SO71277,35
562,20221121,20221203,20221128,13139,SO71278,2384
481,20221121,20221203,20221128,13139,SO71278,9
579,20221121,20221203,20221128,13110,SO71279,1215
583,20221121,20221203,20221128,19174,SO71280,1701
584,20221121,20221203,20221128,25709,SO71281,540
479,20221121,20221203,20221128,25709,SO71281,9
477,20221121,20221203,20221128,25709,SO71281,5
487,20221121,20221203,20221128,25709,SO71281,55
372,20221122,20221204,20221129,21955,SO71282,2443
477,20221122,20221204,20221129,21955,SO71282,5
479,20221122,20221204,20221129,21955,SO71282,9
378,20221122,20221204,20221129,21958,SO71283,2443
529,20221122,20221204,20221129,21958,SO71283,4
540,20221122,20221204,20221129,21958,SO71283,33
214,20221122,20221204,20221129,21958,SO71283,35
380,20221122,20221204,20221129,21968,SO71284,2443
217,20221122,20221204,20221129,21968,SO71284,35
488,20221122,20221204,20221129,21968,SO71284,54
225,20221122,20221204,20221129,21968,SO71284,9
600,20221122,20221204,20221129,16267,SO71285,540
489,20221122,20221204,20221129,16267,SO71285,54
536,20221122,20221204,20221129,16608,SO71286,30
537,20221122,20221204,20221129,21988,SO71287,35
477,20221122,20221204,20221129,20314,SO71288,5
487,20221122,20221204,20221129,20314,SO71288,55
484,20221122,20221204,20221129,20314,SO71288,8
478,20221122,20221204,20221129,25019,SO71289,10
225,20221122,20221204,20221129,25019,SO71289,9
477,20221122,20221204,20221129,25019,SO71289,5
540,20221122,20221204,20221129,18280,SO71290,33
234,20221122,20221204,20221129,18280,SO71290,50
482,20221122,20221204,20221129,18280,SO71290,9
374,20221122,20221204,20221129,16540,SO71291,2443
529,20221122,20221204,20221129,16540,SO71291,4
540,20221122,20221204,20221129,16540,SO71291,33
217,20221122,20221204,20221129,16540,SO71291,35
591,20221122,20221204,20221129,15664,SO71292,565
478,20221122,20221204,20221129,15664,SO71292,10
477,20221122,20221204,20221129,15664,SO71292,5
225,20221122,20221204,20221129,15664,SO71292,9
529,20221122,20221204,20221129,11223,SO71293,4
222,20221122,20221204,20221129,11223,SO71293,35
530,20221122,20221204,20221129,29029,SO71294,5
467,20221122,20221204,20221129,29029,SO71294,24
530,20221122,20221204,20221129,27626,SO71295,5
541,20221122,20221204,20221129,27626,SO71295,29
539,20221122,20221204,20221129,11253,SO71296,25
529,20221122,20221204,20221129,11253,SO71296,4
529,20221122,20221204,20221129,16479,SO71297,4
540,20221122,20221204,20221129,16479,SO71297,33
222,20221122,20221204,20221129,16479,SO71297,35
528,20221122,20221204,20221129,11223,SO71298,5
535,20221122,20221204,20221129,11223,SO71298,25
528,20221122,20221204,20221129,23720,SO71299,5
536,20221122,20221204,20221129,23720,SO71299,30
540,20221122,20221204,20221129,25041,SO71300,33
478,20221122,20221204,20221129,20488,SO71301,10
477,20221122,20221204,20221129,20488,SO71301,5
474,20221122,20221204,20221129,18985,SO71302,70
463,20221122,20221204,20221129,18985,SO71302,24
477,20221122,20221204,20221129,18230,SO71303,5
477,20221122,20221204,20221129,18911,SO71304,5
214,20221122,20221204,20221129,18911,SO71304,35
465,20221122,20221204,20221129,18911,SO71304,24
528,20221122,20221204,20221129,22219,SO71305,5
484,20221122,20221204,20221129,22219,SO71305,8
528,20221122,20221204,20221129,11581,SO71306,5
536,20221122,20221204,20221129,11581,SO71306,30
222,20221122,20221204,20221129,11581,SO71306,35
529,20221122,20221204,20221129,16312,SO71307,4
539,20221122,20221204,20221129,16312,SO71307,25
217,20221122,20221204,20221129,16312,SO71307,35
477,20221122,20221204,20221129,19376,SO71308,5
467,20221122,20221204,20221129,19376,SO71308,24
539,20221122,20221204,20221129,19430,SO71309,25
529,20221122,20221204,20221129,19430,SO71309,4
217,20221122,20221204,20221129,19430,SO71309,35
529,20221122,20221204,20221129,23975,SO71310,4
217,20221122,20221204,20221129,23975,SO71310,35
538,20221122,20221204,20221129,29423,SO71311,21
530,20221122,20221204,20221129,27931,SO71312,5
480,20221122,20221204,20221129,27931,SO71312,2
530,20221122,20221204,20221129,16325,SO71313,5
480,20221122,20221204,20221129,16325,SO71313,2
486,20221122,20221204,20221129,16325,SO71313,159
530,20221122,20221204,20221129,25542,SO71314,5
225,20221122,20221204,20221129,25542,SO71314,9
537,20221122,20221204,20221129,14446,SO71315,35
480,20221122,20221204,20221129,14446,SO71315,2
485,20221122,20221204,20221129,16847,SO71316,22
222,20221122,20221204,20221129,16847,SO71316,35
537,20221122,20221204,20221129,15494,SO71317,35
528,20221122,20221204,20221129,15494,SO71317,5
485,20221122,20221204,20221129,15494,SO71317,22
471,20221122,20221204,20221129,15494,SO71317,64
528,20221122,20221204,20221129,12415,SO71318,5
537,20221122,20221204,20221129,12415,SO71318,35
214,20221122,20221204,20221129,12415,SO71318,35
595,20221122,20221204,20221129,19992,SO71319,565
485,20221122,20221204,20221129,19992,SO71319,22
380,20221122,20221204,20221129,16783,SO71320,2443
479,20221122,20221204,20221129,16783,SO71320,9
477,20221122,20221204,20221129,16783,SO71320,5
363,20221122,20221204,20221129,20034,SO71321,2295
537,20221122,20221204,20221129,20034,SO71321,35
528,20221122,20221204,20221129,20034,SO71321,5
217,20221122,20221204,20221129,20034,SO71321,35
355,20221122,20221204,20221129,17553,SO71322,2320
478,20221122,20221204,20221129,17553,SO71322,10
477,20221122,20221204,20221129,17553,SO71322,5
484,20221122,20221204,20221129,17553,SO71322,8
359,20221122,20221204,20221129,17508,SO71323,2295
485,20221122,20221204,20221129,17508,SO71323,22
484,20221122,20221204,20221129,17508,SO71323,8
355,20221122,20221204,20221129,17420,SO71324,2320
537,20221122,20221204,20221129,17420,SO71324,35
528,20221122,20221204,20221129,17420,SO71324,5
480,20221122,20221204,20221129,17420,SO71324,2
484,20221122,20221204,20221129,17420,SO71324,8
355,20221122,20221204,20221129,17421,SO71325,2320
485,20221122,20221204,20221129,17421,SO71325,22
222,20221122,20221204,20221129,17421,SO71325,35
361,20221122,20221204,20221129,17006,SO71326,2295
214,20221122,20221204,20221129,17006,SO71326,35
231,20221122,20221204,20221129,17006,SO71326,50
463,20221122,20221204,20221129,17006,SO71326,24
355,20221122,20221204,20221129,13246,SO71327,2320
478,20221122,20221204,20221129,13246,SO71327,10
477,20221122,20221204,20221129,13246,SO71327,5
222,20221122,20221204,20221129,13246,SO71327,35
561,20221122,20221204,20221129,18126,SO71328,2384
214,20221122,20221204,20221129,18126,SO71328,35
564,20221122,20221204,20221129,17207,SO71329,2384
477,20221122,20221204,20221129,17207,SO71329,5
479,20221122,20221204,20221129,17207,SO71329,9
487,20221122,20221204,20221129,17207,SO71329,55
561,20221122,20221204,20221129,17218,SO71330,2384
479,20221122,20221204,20221129,17218,SO71330,9
477,20221122,20221204,20221129,17218,SO71330,5
225,20221122,20221204,20221129,17218,SO71330,9
390,20221122,20221204,20221129,18332,SO71331,1120
488,20221122,20221204,20221129,18332,SO71331,54
388,20221122,20221204,20221129,17926,SO71332,1120
479,20221122,20221204,20221129,17926,SO71332,9
484,20221122,20221204,20221129,17926,SO71332,8
359,20221122,20221204,20221129,15724,SO71333,2295
477,20221122,20221204,20221129,15724,SO71333,5
478,20221122,20221204,20221129,15724,SO71333,10
560,20221122,20221204,20221129,26121,SO71334,1215
479,20221122,20221204,20221129,26121,SO71334,9
477,20221122,20221204,20221129,26121,SO71334,5
584,20221122,20221204,20221129,23840,SO71335,540
604,20221122,20221204,20221129,23841,SO71336,540
529,20221122,20221204,20221129,23841,SO71336,4
538,20221122,20221204,20221129,23841,SO71336,21
222,20221122,20221204,20221129,23841,SO71336,35
231,20221122,20221204,20221129,23841,SO71336,50
225,20221122,20221204,20221129,23841,SO71336,9
606,20221122,20221204,20221129,23493,SO71337,540
482,20221122,20221204,20221129,23493,SO71337,9
388,20221122,20221204,20221129,21723,SO71338,1120
222,20221122,20221204,20221129,21723,SO71338,35
234,20221122,20221204,20221129,21723,SO71338,50
384,20221122,20221204,20221129,21428,SO71339,1120
222,20221122,20221204,20221129,21428,SO71339,35
390,20221122,20221204,20221129,21785,SO71340,1120
217,20221122,20221204,20221129,21785,SO71340,35
390,20221122,20221204,20221129,21644,SO71341,1120
539,20221122,20221204,20221129,21644,SO71341,25
580,20221122,20221204,20221129,18638,SO71342,1701
214,20221122,20221204,20221129,18638,SO71342,35
465,20221122,20221204,20221129,18638,SO71342,24
581,20221122,20221204,20221129,18565,SO71343,1701
529,20221122,20221204,20221129,18565,SO71343,4
539,20221122,20221204,20221129,18565,SO71343,25
217,20221122,20221204,20221129,18565,SO71343,35
467,20221122,20221204,20221129,18565,SO71343,24
388,20221122,20221204,20221129,25511,SO71344,1120
479,20221122,20221204,20221129,25511,SO71344,9
477,20221122,20221204,20221129,25511,SO71344,5
605,20221122,20221204,20221129,13769,SO71345,540
481,20221122,20221204,20221129,13769,SO71345,9
584,20221122,20221204,20221129,11425,SO71346,540
225,20221122,20221204,20221129,11425,SO71346,9
538,20221122,20221204,20221129,11425,SO71346,21
583,20221122,20221204,20221129,19283,SO71347,1701
490,20221122,20221204,20221129,19283,SO71347,54
225,20221122,20221204,20221129,19283,SO71347,9
574,20221122,20221204,20221129,11912,SO71348,2384
479,20221122,20221204,20221129,11912,SO71348,9
477,20221122,20221204,20221129,11912,SO71348,5
480,20221122,20221204,20221129,11912,SO71348,2
584,20221122,20221204,20221129,25940,SO71349,540
479,20221122,20221204,20221129,25940,SO71349,9
477,20221122,20221204,20221129,25940,SO71349,5
465,20221122,20221204,20221129,25940,SO71349,24
576,20221122,20221204,20221129,13619,SO71350,2384
477,20221122,20221204,20221129,13619,SO71350,5
479,20221122,20221204,20221129,13619,SO71350,9
214,20221122,20221204,20221129,13619,SO71350,35
484,20221123,20221205,20221130,11277,SO71351,8
228,20221123,20221205,20221130,11803,SO71352,50
465,20221123,20221205,20221130,11803,SO71352,24
536,20221123,20221205,20221130,17311,SO71353,30
528,20221123,20221205,20221130,17311,SO71353,5
217,20221123,20221205,20221130,17311,SO71353,35
530,20221123,20221205,20221130,27972,SO71354,5
487,20221123,20221205,20221130,27972,SO71354,55
484,20221123,20221205,20221130,27972,SO71354,8
530,20221123,20221205,20221130,27588,SO71355,5
480,20221123,20221205,20221130,27588,SO71355,2
484,20221123,20221205,20221130,27588,SO71355,8
477,20221123,20221205,20221130,15605,SO71356,5
478,20221123,20221205,20221130,15605,SO71356,10
231,20221123,20221205,20221130,15123,SO71357,50
231,20221123,20221205,20221130,11119,SO71358,50
529,20221123,20221205,20221130,13617,SO71359,4
234,20221123,20221205,20221130,13617,SO71359,50
472,20221123,20221205,20221130,27728,SO71360,64
529,20221123,20221205,20221130,27728,SO71360,4
480,20221123,20221205,20221130,18734,SO71361,2
225,20221123,20221205,20221130,11921,SO71362,9
477,20221123,20221205,20221130,19807,SO71363,5
479,20221123,20221205,20221130,19807,SO71363,9
590,20221123,20221205,20221130,16461,SO71364,769
231,20221123,20221205,20221130,16461,SO71364,50
467,20221123,20221205,20221130,16461,SO71364,24
590,20221123,20221205,20221130,14822,SO71365,769
231,20221123,20221205,20221130,14822,SO71365,50
357,20221123,20221205,20221130,12804,SO71366,2320
478,20221123,20221205,20221130,12804,SO71366,10
477,20221123,20221205,20221130,12804,SO71366,5
222,20221123,20221205,20221130,12804,SO71366,35
359,20221123,20221205,20221130,12813,SO71367,2295
478,20221123,20221205,20221130,12813,SO71367,10
477,20221123,20221205,20221130,12813,SO71367,5
484,20221123,20221205,20221130,12813,SO71367,8
489,20221123,20221205,20221130,11710,SO71368,54
225,20221123,20221205,20221130,11710,SO71368,9
538,20221123,20221205,20221130,27397,SO71369,21
529,20221123,20221205,20221130,27397,SO71369,4
484,20221123,20221205,20221130,27397,SO71369,8
529,20221123,20221205,20221130,28075,SO71370,4
538,20221123,20221205,20221130,28075,SO71370,21
487,20221123,20221205,20221130,28075,SO71370,55
484,20221123,20221205,20221130,28075,SO71370,8
536,20221123,20221205,20221130,23212,SO71371,30
478,20221123,20221205,20221130,21933,SO71372,10
477,20221123,20221205,20221130,21933,SO71372,5
222,20221123,20221205,20221130,21933,SO71372,35
536,20221123,20221205,20221130,19411,SO71373,30
478,20221123,20221205,20221130,20531,SO71374,10
477,20221123,20221205,20221130,20531,SO71374,5
231,20221123,20221205,20221130,20531,SO71374,50
477,20221123,20221205,20221130,18115,SO71375,5
225,20221123,20221205,20221130,18115,SO71375,9
477,20221123,20221205,20221130,17452,SO71376,5
477,20221123,20221205,20221130,11276,SO71377,5
477,20221123,20221205,20221130,11287,SO71378,5
487,20221123,20221205,20221130,11287,SO71378,55
225,20221123,20221205,20221130,16651,SO71379,9
477,20221123,20221205,20221130,16651,SO71379,5
477,20221123,20221205,20221130,17517,SO71380,5
217,20221123,20221205,20221130,17517,SO71380,35
528,20221123,20221205,20221130,15978,SO71381,5
480,20221123,20221205,20221130,15978,SO71381,2
528,20221123,20221205,20221130,15962,SO71382,5
485,20221123,20221205,20221130,15962,SO71382,22
222,20221123,20221205,20221130,15962,SO71382,35
528,20221123,20221205,20221130,21490,SO71383,5
480,20221123,20221205,20221130,21490,SO71383,2
528,20221123,20221205,20221130,20756,SO71384,5
480,20221123,20221205,20221130,20756,SO71384,2
528,20221123,20221205,20221130,20783,SO71385,5
217,20221123,20221205,20221130,20783,SO71385,35
485,20221123,20221205,20221130,13317,SO71386,22
214,20221123,20221205,20221130,13317,SO71386,35
528,20221123,20221205,20221130,22799,SO71387,5
536,20221123,20221205,20221130,22799,SO71387,30
528,20221123,20221205,20221130,17801,SO71388,5
536,20221123,20221205,20221130,17801,SO71388,30
485,20221123,20221205,20221130,17801,SO71388,22
478,20221123,20221205,20221130,17801,SO71388,10
477,20221123,20221205,20221130,17801,SO71388,5
490,20221123,20221205,20221130,17801,SO71388,54
477,20221123,20221205,20221130,21076,SO71389,5
529,20221123,20221205,20221130,19468,SO71390,4
480,20221123,20221205,20221130,19468,SO71390,2
529,20221123,20221205,20221130,22699,SO71391,4
486,20221123,20221205,20221130,22699,SO71391,159
477,20221123,20221205,20221130,24152,SO71392,5
538,20221123,20221205,20221130,28561,SO71393,21
480,20221123,20221205,20221130,28561,SO71393,2
530,20221123,20221205,20221130,16187,SO71394,5
541,20221123,20221205,20221130,26907,SO71395,29
530,20221123,20221205,20221130,26907,SO71395,5
231,20221123,20221205,20221130,26907,SO71395,50
467,20221123,20221205,20221130,26907,SO71395,24
530,20221123,20221205,20221130,14547,SO71396,5
541,20221123,20221205,20221130,14547,SO71396,29
222,20221123,20221205,20221130,14547,SO71396,35
530,20221123,20221205,20221130,16460,SO71397,5
222,20221123,20221205,20221130,16460,SO71397,35
530,20221123,20221205,20221130,17814,SO71398,5
479,20221123,20221205,20221130,17814,SO71398,9
477,20221123,20221205,20221130,17814,SO71398,5
217,20221123,20221205,20221130,17814,SO71398,35
237,20221123,20221205,20221130,17814,SO71398,50
528,20221123,20221205,20221130,12148,SO71399,5
537,20221123,20221205,20221130,12148,SO71399,35
222,20221123,20221205,20221130,12148,SO71399,35
537,20221123,20221205,20221130,11254,SO71400,35
528,20221123,20221205,20221130,11254,SO71400,5
485,20221123,20221205,20221130,11254,SO71400,22
478,20221123,20221205,20221130,11254,SO71400,10
477,20221123,20221205,20221130,11254,SO71400,5
473,20221123,20221205,20221130,11254,SO71400,64
485,20221123,20221205,20221130,19646,SO71401,22
473,20221123,20221205,20221130,19646,SO71401,64
485,20221123,20221205,20221130,12968,SO71402,22
234,20221123,20221205,20221130,12652,SO71403,50
237,20221123,20221205,20221130,12470,SO71404,50
595,20221123,20221205,20221130,16121,SO71405,565
535,20221123,20221205,20221130,16121,SO71405,25
465,20221123,20221205,20221130,16121,SO71405,24
353,20221123,20221205,20221130,17592,SO71406,2320
478,20221123,20221205,20221130,17592,SO71406,10
477,20221123,20221205,20221130,17592,SO71406,5
361,20221123,20221205,20221130,17475,SO71407,2295
485,20221123,20221205,20221130,17475,SO71407,22
490,20221123,20221205,20221130,17475,SO71407,54
357,20221123,20221205,20221130,18351,SO71408,2320
355,20221123,20221205,20221130,17417,SO71409,2320
537,20221123,20221205,20221130,17417,SO71409,35
353,20221123,20221205,20221130,16983,SO71410,2320
537,20221123,20221205,20221130,16983,SO71410,35
480,20221123,20221205,20221130,16983,SO71410,2
359,20221123,20221205,20221130,13362,SO71411,2295
353,20221123,20221205,20221130,13357,SO71412,2320
537,20221123,20221205,20221130,13357,SO71412,35
528,20221123,20221205,20221130,13357,SO71412,5
480,20221123,20221205,20221130,13357,SO71412,2
563,20221123,20221205,20221130,11609,SO71413,2384
541,20221123,20221205,20221130,11609,SO71413,29
530,20221123,20221205,20221130,11609,SO71413,5
222,20221123,20221205,20221130,11609,SO71413,35
582,20221123,20221205,20221130,22907,SO71414,1701
539,20221123,20221205,20221130,22907,SO71414,25
582,20221123,20221205,20221130,15648,SO71415,1701
217,20221123,20221205,20221130,15648,SO71415,35
561,20221123,20221205,20221130,13103,SO71416,2384
479,20221123,20221205,20221130,13103,SO71416,9
477,20221123,20221205,20221130,13103,SO71416,5
561,20221123,20221205,20221130,13114,SO71417,2384
594,20221123,20221205,20221130,12586,SO71418,565
589,20221123,20221205,20221130,15213,SO71419,769
580,20221123,20221205,20221130,17861,SO71420,1701
479,20221123,20221205,20221130,17861,SO71420,9
477,20221123,20221205,20221130,17861,SO71420,5
214,20221123,20221205,20221130,17861,SO71420,35
384,20221123,20221205,20221130,25446,SO71421,1120
529,20221123,20221205,20221130,25446,SO71421,4
539,20221123,20221205,20221130,25446,SO71421,25
480,20221123,20221205,20221130,25446,SO71421,2
386,20221123,20221205,20221130,28568,SO71422,1120
539,20221123,20221205,20221130,28568,SO71422,25
573,20221123,20221205,20221130,13126,SO71423,2384
479,20221123,20221205,20221130,13126,SO71423,9
484,20221123,20221205,20221130,13126,SO71423,8
562,20221123,20221205,20221130,13131,SO71424,2384
225,20221123,20221205,20221130,13131,SO71424,9
584,20221123,20221205,20221130,29311,SO71425,540
479,20221123,20221205,20221130,29311,SO71425,9
477,20221123,20221205,20221130,29311,SO71425,5
231,20221123,20221205,20221130,29311,SO71425,50
581,20221124,20221206,20221201,22611,SO71426,1701
237,20221124,20221206,20221201,22611,SO71426,50
465,20221124,20221206,20221201,22611,SO71426,24
580,20221124,20221206,20221201,26354,SO71427,1701
231,20221124,20221206,20221201,26354,SO71427,50
535,20221124,20221206,20221201,11758,SO71428,25
480,20221124,20221206,20221201,11758,SO71428,2
528,20221124,20221206,20221201,15034,SO71429,5
536,20221124,20221206,20221201,15034,SO71429,30
217,20221124,20221206,20221201,15034,SO71429,35
467,20221124,20221206,20221201,15034,SO71429,24
225,20221124,20221206,20221201,18793,SO71430,9
538,20221124,20221206,20221201,18793,SO71430,21
530,20221124,20221206,20221201,28219,SO71431,5
214,20221124,20221206,20221201,28219,SO71431,35
234,20221124,20221206,20221201,11361,SO71432,50
353,20221124,20221206,20221201,17766,SO71433,2320
485,20221124,20221206,20221201,17766,SO71433,22
357,20221124,20221206,20221201,20553,SO71434,2320
217,20221124,20221206,20221201,20553,SO71434,35
490,20221124,20221206,20221201,28777,SO71435,54
539,20221124,20221206,20221201,11211,SO71436,25
480,20221124,20221206,20221201,11211,SO71436,2
538,20221124,20221206,20221201,27476,SO71437,21
529,20221124,20221206,20221201,27476,SO71437,4
536,20221124,20221206,20221201,23091,SO71438,30
477,20221124,20221206,20221201,23091,SO71438,5
225,20221124,20221206,20221201,23091,SO71438,9
491,20221124,20221206,20221201,23091,SO71438,54
536,20221124,20221206,20221201,23875,SO71439,30
528,20221124,20221206,20221201,23875,SO71439,5
480,20221124,20221206,20221201,23875,SO71439,2
477,20221124,20221206,20221201,16795,SO71440,5
487,20221124,20221206,20221201,16795,SO71440,55
484,20221124,20221206,20221201,16795,SO71440,8
477,20221124,20221206,20221201,16813,SO71441,5
225,20221124,20221206,20221201,16813,SO71441,9
528,20221124,20221206,20221201,26077,SO71442,5
480,20221124,20221206,20221201,26077,SO71442,2
528,20221124,20221206,20221201,15272,SO71443,5
214,20221124,20221206,20221201,15272,SO71443,35
465,20221124,20221206,20221201,15272,SO71443,24
528,20221124,20221206,20221201,14922,SO71444,5
528,20221124,20221206,20221201,15743,SO71445,5
214,20221124,20221206,20221201,15743,SO71445,35
485,20221124,20221206,20221201,21777,SO71446,22
486,20221124,20221206,20221201,21777,SO71446,159
540,20221124,20221206,20221201,14178,SO71447,33
529,20221124,20221206,20221201,14178,SO71447,4
234,20221124,20221206,20221201,14178,SO71447,50
485,20221124,20221206,20221201,16264,SO71448,22
528,20221124,20221206,20221201,18622,SO71449,5
535,20221124,20221206,20221201,18622,SO71449,25
214,20221124,20221206,20221201,18622,SO71449,35
467,20221124,20221206,20221201,13780,SO71450,24
537,20221124,20221206,20221201,13780,SO71450,35
536,20221124,20221206,20221201,21529,SO71451,30
529,20221124,20221206,20221201,23633,SO71452,4
217,20221124,20221206,20221201,23633,SO71452,35
538,20221124,20221206,20221201,25543,SO71453,21
529,20221124,20221206,20221201,25543,SO71453,4
467,20221124,20221206,20221201,25543,SO71453,24
529,20221124,20221206,20221201,24570,SO71454,4
487,20221124,20221206,20221201,24570,SO71454,55
225,20221124,20221206,20221201,27838,SO71455,9
538,20221124,20221206,20221201,27838,SO71455,21
537,20221124,20221206,20221201,11131,SO71456,35
485,20221124,20221206,20221201,11131,SO71456,22
530,20221124,20221206,20221201,25670,SO71457,5
214,20221124,20221206,20221201,25670,SO71457,35
225,20221124,20221206,20221201,25670,SO71457,9
528,20221124,20221206,20221201,14582,SO71458,5
537,20221124,20221206,20221201,14582,SO71458,35
478,20221124,20221206,20221201,14582,SO71458,10
528,20221124,20221206,20221201,13092,SO71459,5
537,20221124,20221206,20221201,13092,SO71459,35
485,20221124,20221206,20221201,13092,SO71459,22
237,20221124,20221206,20221201,13092,SO71459,50
217,20221124,20221206,20221201,11486,SO71460,35
359,20221124,20221206,20221201,17612,SO71461,2295
485,20221124,20221206,20221201,17612,SO71461,22
217,20221124,20221206,20221201,17612,SO71461,35
357,20221124,20221206,20221201,17536,SO71462,2320
485,20221124,20221206,20221201,17536,SO71462,22
214,20221124,20221206,20221201,17536,SO71462,35
363,20221124,20221206,20221201,17427,SO71463,2295
485,20221124,20221206,20221201,17427,SO71463,22
487,20221124,20221206,20221201,17427,SO71463,55
587,20221124,20221206,20221201,15337,SO71464,769
476,20221124,20221206,20221201,15337,SO71464,70
363,20221124,20221206,20221201,17362,SO71465,2295
478,20221124,20221206,20221201,17362,SO71465,10
477,20221124,20221206,20221201,17362,SO71465,5
569,20221124,20221206,20221201,28726,SO71466,742
541,20221124,20221206,20221201,28726,SO71466,29
530,20221124,20221206,20221201,28726,SO71466,5
480,20221124,20221206,20221201,28726,SO71466,2
565,20221124,20221206,20221201,20930,SO71467,742
541,20221124,20221206,20221201,20930,SO71467,29
530,20221124,20221206,20221201,20930,SO71467,5
575,20221124,20221206,20221201,26822,SO71468,2384
477,20221124,20221206,20221201,26822,SO71468,5
479,20221124,20221206,20221201,26822,SO71468,9
225,20221124,20221206,20221201,26822,SO71468,9
214,20221124,20221206,20221201,26822,SO71468,35
386,20221124,20221206,20221201,26435,SO71469,1120
491,20221124,20221206,20221201,26435,SO71469,54
582,20221124,20221206,20221201,24378,SO71470,1701
529,20221124,20221206,20221201,24378,SO71470,4
539,20221124,20221206,20221201,24378,SO71470,25
384,20221124,20221206,20221201,27587,SO71471,1120
539,20221124,20221206,20221201,27587,SO71471,25
353,20221124,20221206,20221201,15729,SO71472,2320
480,20221124,20221206,20221201,15729,SO71472,2
357,20221124,20221206,20221201,15751,SO71473,2320
487,20221124,20221206,20221201,15751,SO71473,55
363,20221124,20221206,20221201,15752,SO71474,2295
528,20221124,20221206,20221201,15752,SO71474,5
537,20221124,20221206,20221201,15752,SO71474,35
480,20221124,20221206,20221201,15752,SO71474,2
579,20221124,20221206,20221201,28665,SO71475,1215
467,20221124,20221206,20221201,28665,SO71475,24
214,20221124,20221206,20221201,28665,SO71475,35
561,20221124,20221206,20221201,27539,SO71476,2384
222,20221124,20221206,20221201,27539,SO71476,35
561,20221124,20221206,20221201,28066,SO71477,2384
214,20221124,20221206,20221201,28066,SO71477,35
604,20221124,20221206,20221201,23844,SO71478,540
538,20221124,20221206,20221201,23844,SO71478,21
480,20221124,20221206,20221201,23844,SO71478,2
386,20221124,20221206,20221201,21919,SO71479,1120
390,20221124,20221206,20221201,21920,SO71480,1120
539,20221124,20221206,20221201,21920,SO71480,25
529,20221124,20221206,20221201,21920,SO71480,4
214,20221124,20221206,20221201,21920,SO71480,35
382,20221124,20221206,20221201,21749,SO71481,1120
222,20221124,20221206,20221201,21749,SO71481,35
581,20221124,20221206,20221201,18792,SO71482,1701
231,20221124,20221206,20221201,18792,SO71482,50
465,20221124,20221206,20221201,18792,SO71482,24
582,20221124,20221206,20221201,17655,SO71483,1701
228,20221124,20221206,20221201,17655,SO71483,50
388,20221124,20221206,20221201,20894,SO71484,1120
222,20221124,20221206,20221201,20894,SO71484,35
575,20221124,20221206,20221201,13119,SO71485,2384
225,20221124,20221206,20221201,13119,SO71485,9
583,20221124,20221206,20221201,19254,SO71486,1701
584,20221124,20221206,20221201,27973,SO71487,540
374,20221125,20221207,20221202,21949,SO71488,2443
222,20221125,20221207,20221202,21949,SO71488,35
225,20221125,20221207,20221202,28613,SO71489,9
484,20221125,20221207,20221202,12161,SO71490,8
217,20221125,20221207,20221202,11971,SO71491,35
467,20221125,20221207,20221202,11971,SO71491,24
217,20221125,20221207,20221202,11795,SO71492,35
535,20221125,20221207,20221202,12371,SO71493,25
480,20221125,20221207,20221202,12371,SO71493,2
535,20221125,20221207,20221202,11367,SO71494,25
480,20221125,20221207,20221202,11367,SO71494,2
528,20221125,20221207,20221202,19265,SO71495,5
537,20221125,20221207,20221202,19265,SO71495,35
480,20221125,20221207,20221202,19265,SO71495,2
222,20221125,20221207,20221202,15224,SO71496,35
214,20221125,20221207,20221202,15720,SO71497,35
234,20221125,20221207,20221202,17072,SO71498,50
467,20221125,20221207,20221202,17072,SO71498,24
486,20221125,20221207,20221202,12682,SO71499,159
380,20221125,20221207,20221202,11237,SO71500,2443
479,20221125,20221207,20221202,11237,SO71500,9
378,20221125,20221207,20221202,25805,SO71501,2443
477,20221125,20221207,20221202,25805,SO71501,5
479,20221125,20221207,20221202,25805,SO71501,9
214,20221125,20221207,20221202,25805,SO71501,35
225,20221125,20221207,20221202,25805,SO71501,9
376,20221125,20221207,20221202,24091,SO71502,2443
222,20221125,20221207,20221202,24091,SO71502,35
374,20221125,20221207,20221202,20172,SO71503,2443
484,20221125,20221207,20221202,20172,SO71503,8
372,20221125,20221207,20221202,16551,SO71504,2443
